4720,15780,-4968,-1848,15028,-7552,2104,15252,-6404,-308,15576,-2968,2296,15100,-6280,all down
4532,15924,-4860,-1792,14916,-7504,2108,15232,-6444,-464,15384,-3048,2148,15376,-6008,all down
4652,15756,-4880,-1540,14928,-7364,2028,15196,-6396,-396,15504,-2788,2328,15084,-6336,all down
4496,15736,-4928,-1636,14912,-7356,2160,15188,-6612,-456,15424,-2796,2220,15340,-6384,all down
4512,15912,-4740,-1652,14908,-7528,2240,15308,-6296,-400,15444,-2668,2080,15056,-6432,all down
4500,15780,-4872,-1772,14924,-7464,2240,15124,-6340,-360,15480,-2680,2300,15300,-6172,all down
4544,15816,-5012,-1736,14984,-7472,2216,15224,-6492,-352,15504,-2804,2368,15180,-6356,all down
4412,15956,-4732,-1652,15016,-7492,2192,15280,-6584,-412,15540,-2604,2264,15388,-6268,all down
4556,15964,-5044,-1960,15004,-7456,2088,15364,-6352,-396,15596,-2768,1924,15328,-6496,all down
4416,15888,-4988,-1900,14744,-7324,1932,15352,-6440,-872,15548,-2588,2352,15400,-5856,all down
4216,16012,-4948,-2188,14960,-7148,2224,15176,-6632,-688,15420,-2768,2104,15320,-6388,all down
4340,16040,-4996,-1488,15324,-7208,2368,15276,-6376,-512,15468,-2964,2592,15244,-6384,all down
4376,15868,-4732,-1640,15020,-7372,2236,15384,-6516,-376,15448,-2560,2260,15224,-6272,all down
4568,15992,-4640,-1804,14868,-7440,2340,15124,-6440,-408,15428,-2620,2292,15272,-6320,all down
4364,15956,-4588,-1884,14816,-7672,2188,15132,-6460,-360,15304,-2732,2272,15204,-6144,all down
4512,16152,-4368,-1484,15140,-7400,2304,15240,-6376,-316,15388,-2680,2496,15276,-6348,all down
4448,15980,-4528,-1412,14988,-7348,2296,15152,-6484,-296,15484,-2720,2340,15204,-6336,all down
4428,16000,-4416,-1528,14960,-7588,2264,15224,-6628,-312,15436,-2884,2288,15232,-6216,all down
4500,15964,-4296,-1632,14948,-7348,2380,15080,-6596,-324,15436,-2836,2348,15304,-6320,all down
4424,16024,-4376,-1412,14868,-7636,2344,15092,-6540,-588,15408,-2700,2424,15120,-6472,all down
4336,15980,-4180,-1408,15052,-7612,2060,15692,-7592,724,15948,-1756,2312,15232,-6460,all down
4544,16084,-4460,-1520,14780,-7416,2280,15160,-6712,-520,15408,-2788,2452,15276,-6196,all down
4552,16052,-4224,-1572,14992,-7548,2348,15048,-6648,-396,15360,-2804,2452,15144,-6292,all down
4560,16008,-4604,-1600,14824,-7708,2340,15004,-6588,-416,15492,-2916,2388,15260,-6380,all down
4360,16016,-4284,-1480,15056,-7628,2376,15120,-6568,-272,15360,-2968,2388,15396,-6296,all down
4608,16016,-4308,-1388,14908,-7556,2312,15080,-6520,-480,15520,-2848,2516,15336,-6356,all down
4364,16048,-4012,-1344,15020,-7736,2416,15132,-6816,-256,15456,-2908,2472,15248,-6328,all down
4732,15980,-4428,-1376,14984,-7524,2464,15028,-6748,-264,15420,-2932,2504,15200,-6232,all down
4424,16004,-4224,-1256,14872,-7676,2440,15072,-6620,-328,15336,-2924,2488,15300,-6280,all down
4668,15788,-4552,-1456,14964,-7500,2396,15004,-6724,-316,15504,-2880,2400,15240,-6032,all down
4588,15936,-4212,-1204,14900,-7592,2428,15012,-6708,-256,15432,-2924,2628,15340,-6168,all down
4408,16016,-4136,-1324,14912,-7508,2404,15068,-6680,-204,15496,-2760,2636,15316,-6172,all down
4516,15972,-4096,-1324,15008,-7548,2552,15028,-6552,-228,15428,-2896,2608,15276,-6288,all down
4324,16132,-4224,-1312,14908,-7600,2468,15052,-6424,-144,15492,-2844,2584,15300,-6156,all down

3692,116,13736,15056,2836,6544,14988,-924,8544,12308,-1064,9824,14364,-1372,4528,right side rotation 
5068,3032,15640,13312,2584,5980,14452,468,8164,14288,1892,7712,18424,-12,3380,right side rotation 
7108,2528,13372,15656,4208,5796,14620,-204,4428,11788,1292,8328,32640,8592,12652,right side rotation 
5804,1088,12428,16220,3344,5908,15768,-2340,4916,17156,632,4892,16704,-2636,-344,right side rotation 
7996,924,13120,15384,1284,3808,16280,-3012,3944,15364,-388,5280,16896,-3292,-2200,right side rotation 
7132,540,13340,16176,1180,3256,16112,-2448,3656,16080,592,4804,17808,-1600,-3128,right side rotation 
7320,2092,13536,15780,1264,3436,16168,-1564,4032,16560,1300,4444,17340,-2012,-2320,right side rotation 
6240,2516,13824,15676,2412,3456,15892,-1660,4636,16208,1500,5460,17020,-1668,-2296,right side rotation 
5716,2264,13748,15848,2540,3704,16144,-1436,4024,16208,2236,5072,17304,-1308,-1936,right side rotation 
5588,2724,13720,15828,2748,3716,15688,-948,5080,15652,1988,7088,17228,-1484,-732,right side rotation 
5268,3656,13556,14920,2984,5832,15556,-840,5896,15656,1716,7008,17432,-1044,-1584,right side rotation 
6384,3056,13028,15984,3260,2548,16684,-1484,2136,16272,1956,4260,17320,-116,-1636,right side rotation 
10028,-760,11768,16372,2464,252,17068,-1464,1080,16012,2400,5280,17268,-436,-1512,right side rotation 
9004,-672,12784,16168,1960,1684,17468,-1720,1428,16560,1908,4312,16616,-616,-976,right side rotation 
12680,-680,9916,16372,1880,2512,16644,-1600,3504,16468,1568,4928,16884,-1016,-904,right side rotation 
8332,-1428,13060,16356,1688,1516,15992,-2232,3380,15968,1720,3032,17692,-1252,-432,right side rotation 
7280,-1996,13816,16056,1832,2452,16560,-1900,2412,16780,1920,3516,17204,-752,-2356,right side rotation 
8336,-896,12424,16352,2184,832,16848,-1616,660,16472,2232,2804,17128,-744,-2512,right side rotation 
6092,-152,13620,16300,2500,-1592,16592,-1584,356,16724,2352,2996,17140,-204,-2236,right side rotation 
7940,912,13124,16320,2668,1344,16092,-1560,2792,16628,2620,3900,17292,220,-1428,right side rotation 
8152,1288,13224,16348,2264,1256,16904,-1376,1724,16344,2344,4116,17424,-200,-1768,right side rotation 
7544,600,13248,16504,2560,1132,16628,-1572,1548,16580,2280,4076,17296,-84,-1616,right side rotation 
7760,896,13336,16336,2236,1480,16388,-1416,2408,16512,2224,4256,17216,-436,-1912,right side rotation 
8080,768,13012,16468,2384,1296,16420,-1608,1756,16640,2464,3696,17264,-188,-1820,right side rotation 
8184,972,12872,16436,2376,324,16692,-1580,1004,16388,2704,3604,17288,0,-1364,right side rotation 
8116,1088,12808,16392,2200,420,16672,-1536,1256,16468,2652,3832,17344,208,-1536,right side rotation 
8180,1024,13116,16520,2516,1164,16744,-1628,1412,16364,2648,3512,17380,228,-1296,right side rotation 
7884,1120,13248,16320,2440,1104,16464,-1440,1836,16412,2604,4068,17412,16,-1580,right side rotation 
7804,1352,12972,16480,2400,1020,16532,-1396,1560,16400,2688,3916,17332,128,-1656,right side rotation 
7692,1176,13096,16248,2444,1168,16464,-1488,1924,16500,2800,3812,17412,164,-1608,right side rotation 
7840,1260,13000,16512,2468,864,16412,-1360,2420,16404,2792,3956,17300,36,-1608,right side rotation 
7760,1140,13084,16580,2484,1116,16540,-1392,2116,16312,2844,3924,17264,124,-1540,right side rotation 
7896,984,12968,16328,2624,1196,16476,-1392,1948,16300,2884,3984,17312,132,-1336,right side rotation 
7796,1340,13332,16408,2448,1148,16668,-1412,1688,16300,2720,4084,17372,64,-1388,right side rotation 
7796,1164,13196,16280,2500,956,16484,-1492,1672,16368,2892,4180,17340,64,-1196,right side rotation 
7940,1024,13080,16412,2560,1012,16612,-1304,1944,16576,2968,3936,17440,-56,-1332,right side rotation 
8024,1020,12920,16380,2572,1092,16564,-1432,1980,16252,2864,3932,17232,-28,-1468,right side rotation 
7736,1276,13084,16352,2556,1324,16464,-1268,1892,16404,3040,4056,17288,64,-1660,right side rotation 
8132,1276,12944,16328,2580,1424,16504,-1320,1968,16284,2992,3980,17232,-36,-1496,right side rotation 
7744,1280,13128,16220,2596,1256,16408,-1260,1988,16396,3036,4104,17376,48,-1556,right side rotation 
7672,1288,13248,16296,2600,1376,16468,-1216,2056,16296,3036,4176,17236,96,-1504,right side rotation 
7752,1564,13112,16268,2688,1336,16604,-1264,2064,16356,3124,3832,17372,-12,-1536,right side rotation 
7592,1324,13080,16376,2600,1232,16552,-1264,2076,16268,3008,3832,17360,-32,-1676,right side rotation 
7720,1264,13076,16256,2660,1600,16476,-1360,2088,16412,3028,3900,17352,8,-1668,right side rotation 
7684,1588,13304,16224,2616,1408,16500,-1156,2032,16324,3068,3784,17316,-52,-1772,right side rotation 
7760,1272,13180,16308,2532,1504,16564,-1348,2080,16336,2960,3656,17292,60,-1796,right side rotation 
7764,1352,13232,16320,2732,1216,16628,-1300,1868,16284,2980,3868,17364,108,-1712,right side rotation 
7784,1380,13184,16340,2520,1100,16344,-1220,2308,16524,2820,3668,17448,-588,-2216,right side rotation 
7908,1184,13116,16320,2224,1276,16560,-1572,2024,16548,2576,4192,17280,-308,-2168,right side rotation 
7576,1092,13252,16412,2560,1592,16664,-1568,1792,16364,2680,3864,17232,-236,-2168,right side rotation 
7912,1296,13060,16456,2520,1380,16504,-1428,1960,16460,2860,3692,17376,-68,-1984,right side rotation 
7560,1220,13140,16392,2368,1160,16532,-1368,1760,16424,2744,3632,17204,-20,-1976,right side rotation 
7812,1112,12860,16244,2428,1444,16624,-1284,2096,16428,2836,3880,17260,-36,-1824,right side rotation 
7848,1176,12996,16404,2500,1444,16596,-1308,2044,16284,2884,3776,17332,-120,-1836,right side rotation 
7940,1156,13016,16180,2472,1392,16504,-1308,2160,16332,2892,3944,17328,4,-1736,right side rotation 
7896,1112,12972,16092,2448,1640,16412,-1308,2020,16428,2912,4088,17280,-92,-1744,right side rotation 
7532,1120,12824,16324,2544,1328,16508,-1296,2160,16280,2848,3968,17360,-120,-1640,right side rotation 
7688,1080,13184,16240,2572,1528,16428,-1208,2392,16304,2844,4060,17352,-12,-1600,right side rotation 
7664,1064,13124,16260,2492,1316,16492,-1256,2380,16200,2908,4092,17328,-20,-1548,right side rotation 
7680,944,13124,16284,2556,1312,16404,-1372,2164,16296,2984,4140,17364,72,-1544,right side rotation 
7696,1088,13460,16256,2600,1404,16460,-1272,2280,16236,3112,4024,17344,60,-1632,right side rotation 
7500,1084,13232,16368,2644,1504,16456,-1360,1900,16276,2964,3848,17396,8,-1600,right side rotation 
7624,1100,13044,16112,2488,1632,16548,-1248,2288,16332,3064,3980,17324,32,-1680,right side rotation 
7652,1100,13212,16264,2608,1496,16472,-1280,1976,16300,2900,3708,17196,44,-1704,right side rotation 
7656,1148,13120,16424,2588,1412,16512,-1292,2192,16316,2860,3816,17276,100,-1616,right side rotation 
7700,960,13088,16340,2468,1500,16480,-1328,2048,16264,3016,3884,17240,-84,-1540,right side rotation 
7568,1164,13264,16208,2404,1500,16436,-1280,2424,16112,2984,3932,17384,24,-1608,right side rotation 
7540,1116,13312,16200,2504,1464,16424,-1228,1996,16384,3016,3708,17360,16,-1712,right side rotation 
7800,876,13068,16144,2480,1440,16584,-1208,2012,16264,3052,3612,17288,32,-1828,right side rotation 
7736,960,13116,16368,2576,1136,16436,-1148,1876,16368,3128,3872,17304,72,-1672,right side rotation 
7684,1004,13196,16284,2568,1348,16464,-1216,2196,16264,3008,3660,17352,164,-1716,right side rotation 
7620,972,13044,16160,2576,1188,16540,-1336,1836,16304,2972,3732,17344,12,-1684,right side rotation 
7904,992,13036,16228,2532,1164,16476,-1276,1808,16252,3100,3680,17340,72,-1644,right side rotation 
8000,1016,12968,16208,2540,1232,16428,-1316,1888,16416,3120,3652,17360,24,-1676,right side rotation 
7616,968,13304,16368,2540,1280,16540,-1304,1608,16344,3004,3688,17300,20,-1740,right side rotation 
7684,900,13388,16308,2532,1320,16512,-1392,1300,16368,3100,3344,17324,72,-1780,right side rotation 
7832,988,13076,16408,2648,1140,16564,-1216,1660,16304,3008,3320,17304,8,-1876,right side rotation 
7756,1064,13160,16356,2568,1124,16580,-1124,1636,16256,3104,3364,17340,28,-1720,right side rotation 
7668,912,13232,16276,2572,1316,16492,-1272,1832,16328,3132,3464,17300,84,-1704,right side rotation 
7676,1004,13096,16388,2632,1264,16480,-1284,1600,16424,3060,3532,17252,-56,-1744,right side rotation 
7476,872,13256,16328,2708,1116,16424,-1224,1520,16332,3088,3400,17292,28,-1772,right side rotation 
7584,968,13228,16380,2696,1128,16528,-1192,1588,16436,3200,3424,17280,24,-1560,right side rotation 
7636,1016,13052,16280,2584,1252,16528,-1260,1656,16400,3208,3444,17260,100,-1620,right side rotation 
7540,980,13200,16336,2676,1296,16500,-1172,1900,16304,3128,3548,17344,100,-1792,right side rotation 
7468,1068,13380,16320,2764,1152,16588,-1084,1732,16336,3256,3760,17308,236,-1700,right side rotation 
7580,980,13152,16208,2644,1288,16628,-944,1896,16156,3100,3696,17300,196,-1416,right side rotation 
7336,1040,13292,16336,2748,1228,16532,-1076,1756,16376,3404,3660,17308,216,-1504,right side rotation 
7416,712,13164,16368,2972,1448,16952,-1332,1320,16240,3204,3728,17288,20,-1732,right side rotation 
7548,1028,13352,16340,2752,1340,16684,-1056,1960,16336,3168,3636,17432,220,-1576,right side rotation 
7760,1016,13264,16468,2692,1348,16592,-1120,1792,16424,3284,3844,17288,-40,-1668,right side rotation 
7620,892,13332,16336,2684,1276,16512,-1132,1856,16324,3064,3660,17328,-56,-1788,right side rotation 
7448,820,13236,16336,2792,1316,16456,-1224,1972,16344,3196,3748,17368,68,-1772,right side rotation 
7892,764,13068,16304,2724,1072,16568,-1308,1824,16364,3108,3540,17248,36,-1664,right side rotation 
7812,936,13028,16460,2696,1172,16520,-1120,1944,16180,3112,3852,17336,188,-1652,right side rotation 
7760,924,13108,16464,2620,1304,16608,-1144,1908,16464,3256,3632,17248,136,-1572,right side rotation 
7696,900,13232,16424,2720,1128,16564,-1100,1816,16252,3240,3856,17236,-36,-1732,right side rotation 
7728,972,13148,16328,2656,1224,16492,-1056,2100,16360,3252,3604,17316,28,-1912,right side rotation 
7572,904,13264,16252,2728,1072,16496,-1208,1944,16288,3236,3552,17320,136,-1972,right side rotation 
7640,924,13244,16348,2736,1280,16464,-1212,2024,16272,3200,3752,17352,120,-1724,right side rotation 
7564,728,13144,16312,2720,1288,16560,-1156,1888,16340,3256,3840,17296,168,-1700,right side rotation 

-11816,-3216,-12124,-14528,-3664,4340,-14376,412,7388,-14044,-4860,7068,-13792,-1964,4732,left side rotation 
-9748,-1780,-14580,-14764,-4820,2080,-15600,-568,3948,-14780,-5628,4332,-14504,-2532,3580,left side rotation 
-8804,-1344,-15376,-15080,-4800,724,-15856,-564,3156,-14504,-4840,6088,-13432,-2504,6912,left side rotation 
-8820,-1040,-15272,-14720,-4432,3292,-14784,-440,6072,-14324,-5600,6324,-13752,-1960,4788,left side rotation 
-8556,-1140,-15536,-14212,-4796,3776,-14524,-920,6656,-14320,-6108,6016,-13768,-2548,5720,left side rotation 
-8584,-720,-15632,-13948,-5080,4020,-14848,-1316,6304,-14132,-6196,6356,-13684,-2704,5752,left side rotation 
-8432,-708,-15652,-14224,-5404,2808,-15368,-1236,5616,-13944,-6092,6576,-14064,-2640,5212,left side rotation 
-8380,-608,-15712,-14600,-5536,2240,-15080,-1144,4996,-14096,-5828,6868,-13684,-2964,6372,left side rotation 
-8376,-832,-15660,-14632,-5048,2788,-14800,-1260,6152,-13648,-6264,7624,-13380,-2652,6636,left side rotation 
-7936,-568,-16056,-14444,-5224,3116,-15188,-1108,6228,-14008,-6028,6572,-13532,-2556,6460,left side rotation 
-8160,-584,-15932,-14336,-5268,3168,-14604,-948,6624,-13832,-5856,6896,-13796,-2712,5936,left side rotation 
-7872,-492,-15992,-14576,-5196,2796,-14888,-1236,5500,-14300,-5924,5948,-13984,-2948,5120,left side rotation 
-7840,-492,-16256,-14800,-5188,2272,-15244,-1340,5076,-14036,-5920,6252,-13620,-2836,6068,left side rotation 
-7880,-624,-16132,-14912,-5168,2248,-15096,-1328,5184,-14360,-6076,5552,-13988,-2844,5340,left side rotation 
-7672,-468,-16068,-14496,-5220,1972,-15360,-1304,4400,-14288,-6096,5224,-13972,-2908,5308,left side rotation 
-7596,-576,-16284,-14636,-5244,1844,-15508,-1468,4180,-14392,-6124,5260,-13896,-2876,5432,left side rotation 
-7668,-436,-16276,-14756,-5200,1612,-15348,-1276,4336,-14504,-5972,5076,-14268,-2848,4800,left side rotation 
-7448,-468,-16412,-14816,-5196,1664,-15344,-1324,4368,-14500,-6040,4760,-14160,-2900,4988,left side rotation 
-7504,-544,-16304,-14912,-5116,1500,-15588,-1368,4404,-14540,-6272,4808,-13952,-2932,5284,left side rotation 
-7424,-480,-16428,-14680,-5132,2252,-15352,-1460,4620,-14344,-6028,5656,-14288,-2884,5136,left side rotation 
-7636,-520,-16352,-14640,-5408,2096,-15272,-1656,4396,-13956,-6372,5064,-14664,-3176,4296,left side rotation 
-7288,-564,-16300,-14272,-6208,1304,-15716,-2332,3900,-14168,-7068,4756,-14176,-3804,4376,left side rotation 
-6072,-1344,-16572,-14236,-6408,1352,-15352,-2592,3604,-14188,-7272,4172,-14396,-3788,3700,left side rotation 
-6888,-1184,-16544,-14552,-6284,1284,-15556,-2372,3232,-14012,-7072,4364,-14292,-3840,3644,left side rotation 
-6936,-1096,-16608,-14372,-6340,1412,-16052,-2436,3376,-14108,-7232,4676,-14256,-3988,4156,left side rotation 
-6804,-1008,-16748,-14324,-6400,1624,-15656,-2508,3548,-14228,-7332,3924,-14236,-4004,3768,left side rotation 
-6584,-1168,-16612,-14252,-6428,1288,-15576,-2420,3476,-13844,-7304,4820,-14032,-4000,4584,left side rotation 
-6708,-1160,-16640,-14128,-6436,1732,-15444,-2556,3908,-13904,-7376,4748,-13836,-4008,4424,left side rotation 
-6800,-1100,-16520,-14420,-6384,1640,-15292,-2340,3944,-14100,-7292,4660,-14004,-3892,4600,left side rotation 
-6788,-1016,-16620,-14224,-6280,1720,-15624,-2492,3580,-13940,-7208,4736,-14172,-3928,4204,left side rotation 
-6844,-1088,-16580,-14360,-6492,1668,-15388,-2236,3812,-14056,-7088,4920,-14048,-3952,4656,left side rotation 
-6952,-1008,-16512,-14220,-6276,1892,-15148,-2332,4200,-13976,-7232,5056,-13944,-3908,4528,left side rotation 
-7000,-1148,-16576,-14116,-6332,1972,-15124,-2224,4476,-13844,-7280,5600,-13972,-3880,4872,left side rotation 
-7064,-1004,-16516,-14056,-6168,2072,-15064,-2232,4288,-13876,-7220,5252,-14212,-3700,4404,left side rotation 
-7164,-1004,-16476,-14316,-6244,1976,-15220,-2228,4148,-13952,-7168,5128,-13804,-3736,4952,left side rotation 
-7108,-1032,-16412,-14288,-6216,1884,-15360,-2272,4040,-13984,-7068,5068,-13904,-3740,5176,left side rotation 
-7100,-1084,-16396,-14204,-6240,2132,-15348,-2024,4332,-13800,-7044,5832,-13868,-3600,5256,left side rotation 
-7400,-948,-16364,-14320,-6080,2132,-15300,-2084,4156,-13832,-7008,5696,-13776,-3740,5336,left side rotation 
-7288,-888,-16376,-14340,-6092,2052,-15372,-2048,3992,-13880,-6984,5468,-13940,-3524,4988,left side rotation 
-7264,-1028,-16352,-14372,-6060,1908,-15252,-1912,4600,-13784,-6904,5872,-13860,-3588,5740,left side rotation 
-7164,-1028,-16312,-14456,-6176,1972,-15364,-1984,4208,-13736,-6828,6328,-13692,-3484,5848,left side rotation 
-7200,-884,-16436,-14368,-6056,1968,-15240,-1988,4488,-13756,-6904,6416,-13656,-3424,5604,left side rotation 
-7312,-940,-16376,-14092,-5920,2160,-15300,-1748,4876,-13864,-6892,5912,-13536,-3384,5528,left side rotation 
-7312,-896,-16408,-14312,-5920,2316,-15084,-1748,4980,-13720,-6692,6372,-13648,-3440,6020,left side rotation 
-7444,-848,-16252,-14480,-5904,2064,-15192,-1748,4852,-13560,-6672,6876,-13292,-3324,6340,left side rotation 
-7432,-992,-16216,-14380,-5796,2452,-15156,-1636,5024,-13808,-6724,6480,-13300,-3304,6476,left side rotation 
-7432,-884,-16128,-14408,-5736,2676,-15540,-1824,4856,-13540,-6576,7144,-13388,-3192,6136,left side rotation 
-7684,-852,-16036,-14344,-5832,2480,-15216,-1600,5264,-13724,-6612,6724,-13344,-3400,6568,left side rotation 
-7724,-860,-16196,-14464,-5856,2336,-15260,-1696,5024,-13692,-6644,7072,-13540,-3132,6284,left side rotation 
-7496,-916,-16280,-14488,-5684,2696,-15036,-1548,5332,-13548,-6528,6956,-13244,-3308,6608,left side rotation 
-7660,-852,-16244,-14376,-5656,2516,-15208,-1544,5064,-13704,-6688,6664,-13204,-3372,6656,left side rotation 
-7680,-808,-16284,-14424,-5664,2248,-15076,-1580,4976,-13848,-6656,6344,-13508,-3244,5992,left side rotation 
-7408,-656,-16196,-14576,-5752,1816,-15200,-1712,4728,-14100,-6800,5516,-14192,-3568,5000,left side rotation 
-7288,-812,-16432,-14116,-5932,2212,-15384,-1968,4484,-13876,-6912,5780,-13824,-3428,5520,left side rotation 
-7488,-716,-16280,-14360,-5984,2232,-15416,-1816,4400,-14012,-6876,5672,-13680,-3432,5864,left side rotation 
-7496,-828,-16216,-14436,-5708,2248,-15044,-1736,4688,-13744,-6780,6596,-13356,-3404,6276,left side rotation 
-7540,-844,-16108,-14540,-5836,2284,-15116,-1616,4848,-13704,-6720,6596,-13524,-3284,5888,left side rotation 
-7520,-748,-16212,-14572,-5648,2540,-15404,-1672,4568,-13720,-6604,6956,-13320,-3168,6560,left side rotation 
-7596,-868,-16156,-14396,-5544,2228,-15044,-1492,5096,-13616,-6456,7424,-13252,-3068,6448,left side rotation 
-7352,-852,-16164,-14548,-5592,2092,-15132,-1284,5264,-13584,-6368,7536,-12648,-2912,7500,left side rotation 
-7708,-836,-16020,-14484,-5268,2504,-15140,-1248,5464,-13288,-6192,7832,-13264,-3132,6992,left side rotation 
-7536,-664,-16152,-14696,-5460,2396,-15124,-1316,5208,-13524,-6564,7068,-13308,-3292,6628,left side rotation 
-7568,-708,-16248,-14544,-5204,2512,-15192,-1332,4780,-13680,-6664,6784,-13208,-3224,6824,left side rotation 
-7636,-652,-16352,-14724,-5508,2308,-15328,-1336,5184,-13452,-6644,6800,-13172,-3220,6932,left side rotation 
-7588,-608,-16204,-14612,-5264,2312,-15200,-1256,4976,-13540,-6704,6812,-13136,-3148,6520,left side rotation 
-7464,-684,-16284,-14748,-5416,2456,-15112,-1328,5040,-13384,-6500,7372,-13196,-3344,6604,left side rotation 
-7636,-716,-16300,-14600,-5392,2296,-15232,-1320,5084,-13260,-6436,7792,-13064,-3248,6992,left side rotation 
-7564,-620,-16144,-14556,-5348,2424,-15144,-1332,5316,-13464,-6568,7384,-12996,-3352,6700,left side rotation 
-7548,-624,-16268,-14620,-5376,2424,-15108,-1316,5364,-13616,-6568,7400,-13204,-3280,6912,left side rotation 
-7500,-648,-16132,-14608,-5284,2480,-15096,-1316,5116,-13368,-6460,7588,-12952,-3196,7284,left side rotation 
-7536,-656,-16268,-14560,-5216,2596,-15068,-1308,5368,-13516,-6576,7296,-12984,-3192,6928,left side rotation 
-7480,-688,-16228,-14516,-5164,2676,-15092,-1276,5212,-13440,-6588,7468,-13160,-3208,6716,left side rotation 
-7540,-656,-16132,-14628,-5212,2604,-15076,-1224,5164,-13416,-6496,7232,-13252,-3332,6804,left side rotation 
-7612,-668,-16164,-14544,-5296,2576,-15064,-1432,5196,-13528,-6576,7648,-13084,-3252,6780,left side rotation 
-7540,-736,-16224,-14616,-5228,2484,-14948,-1300,5448,-13508,-6484,7568,-12876,-3388,6856,left side rotation 
-7584,-640,-16392,-14512,-5444,2880,-14936,-1068,5640,-13292,-6584,7756,-13028,-3212,6992,left side rotation 
-7564,-516,-16264,-14292,-5404,2696,-15032,-1176,5700,-13608,-6552,7288,-13040,-3132,7272,left side rotation 
-7620,-476,-16184,-14672,-5200,2492,-15116,-1220,5360,-13484,-6428,7644,-12952,-3168,7292,left side rotation 
-7572,-528,-16216,-14560,-5244,2516,-14988,-1152,5424,-13628,-6408,7472,-13100,-3164,7160,left side rotation 
-7604,-508,-16300,-14556,-5220,2596,-15020,-1244,5292,-13360,-6344,7652,-12864,-3272,7192,left side rotation 
-7580,-552,-16352,-14500,-5188,2560,-14996,-1220,5488,-13544,-6436,7552,-12944,-3060,6972,left side rotation 
-7464,-436,-16236,-14336,-5184,2684,-15128,-1076,5584,-13684,-6356,7628,-12948,-3180,7148,left side rotation 
-7504,-552,-16192,-14520,-5156,2600,-15188,-1176,5388,-13552,-6200,7856,-12728,-2980,7348,left side rotation 
-7544,-536,-16228,-14564,-5076,2744,-15176,-1084,5484,-13520,-6328,7672,-13028,-3016,7064,left side rotation 
-7508,-600,-16240,-14556,-5168,2672,-15144,-1088,5292,-13384,-6204,7808,-13028,-2956,7240,left side rotation 
-7636,-600,-16144,-14600,-5092,2580,-14948,-1096,5480,-13540,-6332,7788,-12940,-2680,7072,left side rotation 
-7540,-552,-16276,-14592,-5068,2632,-15108,-1140,5388,-13608,-6272,7740,-12852,-2796,7344,left side rotation 
-7580,-548,-16228,-14668,-5140,2632,-15084,-1260,5428,-13420,-6296,7648,-13000,-2948,7248,left side rotation 
-7560,-576,-16248,-14528,-5112,2644,-14992,-1108,5416,-13448,-6200,7776,-12956,-2916,7272,left side rotation 
-7524,-616,-16200,-14500,-5084,2648,-15128,-1076,5432,-13496,-6188,7944,-12732,-2972,7196,left side rotation 
-7540,-580,-16220,-14500,-5024,2588,-15024,-1040,5504,-13404,-6176,7832,-12888,-2888,7428,left side rotation 
-7616,-512,-16272,-14456,-4864,2784,-15032,-1020,5612,-13368,-6084,8024,-12916,-2892,7420,left side rotation 
-7648,-564,-16220,-14484,-5072,2876,-15072,-876,5684,-13488,-6116,7896,-12988,-3032,7320,left side rotation 
-7676,-496,-16236,-14580,-5072,2888,-14940,-1012,5552,-13372,-6100,8180,-13016,-2860,7376,left side rotation 
-7540,-616,-16328,-14516,-4960,2780,-14984,-912,5856,-13452,-6120,8136,-12908,-2836,7460,left side rotation 
-7520,-624,-16220,-14648,-4968,2812,-15036,-952,5888,-13364,-6100,8084,-12920,-2896,7364,left side rotation 
-7524,-644,-16192,-14420,-4876,2788,-14824,-824,6072,-13344,-5928,8124,-12816,-2900,7540,left side rotation 
-7504,-576,-16152,-14572,-4876,3052,-15044,-928,5700,-13388,-6060,8108,-12804,-2816,7756,left side rotation 
-7568,-624,-16292,-14412,-5004,2956,-14952,-936,5908,-13400,-5920,8044,-12652,-2924,7400,left side rotation 
-7468,-564,-16236,-14592,-4896,3120,-14932,-824,6008,-13376,-5960,8160,-12752,-2868,7692,left side rotation 

-3832,-14992,3428,1284,-15588,3768,-240,-14668,7104,-1576,14364,9812,2408,12444,8544,victory
-6952,-12828,2096,4788,-16012,6832,504,-16832,6348,-380,15600,8788,3572,13892,8912,victory
-5836,-13552,3940,1996,-15932,808,1056,-15868,3800,-1492,13292,9956,3564,10732,9708,victory
-4928,-13512,4812,3128,-15020,3368,1568,-15444,5980,-776,14256,9904,3560,11368,10360,victory
-5668,-13264,5580,2312,-14632,5736,1584,-15160,5500,-800,13516,10416,3580,10524,10564,victory
-5628,-13684,4948,2380,-15228,5056,1956,-14836,6736,-980,13636,10636,3216,10836,10792,victory
-5396,-13660,4676,2504,-15076,3896,2380,-14564,7044,-712,13088,10208,3920,11076,10420,victory
-6024,-13868,4264,2552,-15008,4668,2060,-14556,7056,-740,13800,10096,3840,10928,10244,victory
-5504,-13988,3888,2920,-14972,4844,2360,-14652,6472,-924,13780,9784,4364,10756,10356,victory
-5560,-13988,4032,2476,-15132,4272,3008,-14744,6664,-884,13636,9672,4016,10856,10224,victory
-5172,-14024,3604,2520,-15080,3836,2028,-14572,6892,-1368,13764,9808,3776,10672,10268,victory
-5128,-14200,3684,2660,-14980,4568,2304,-14628,6968,-104,14340,10016,3748,11472,10200,victory
